BJD_TDB	Norm_Flux	Norm_Flux_err	Airmass	Sky_Pixel_T1	JD_UTC	tot_C_counts	X(FITS)_T1	Y(FITS)_T1	Width_T1
2457869.48245804	0.992236	0.002648	1.333915	152.157952	2457869.478993	294628.845218	569.410755	667.580626	6.171753
2457869.48384696	0.992674	0.002642	1.341127	152.908857	2457869.480382	294321.763653	570.608078	667.634459	6.196384
2457869.48524689	0.988874	0.002622	1.348522	152.67367	2457869.481782	296566.625304	570.466626	667.186634	6.087605
2457869.48663581	0.987702	0.002594	1.355980	154.046685	2457869.483171	298537.821708	569.283484	666.72741	5.885694
2457869.48803673	0.987847	0.002596	1.363627	151.491616	2457869.484572	298259.133987	568.89313	666.463289	5.902963
2457869.48942566	0.992512	0.002609	1.371338	150.644033	2457869.485961	296520.887918	568.219411	666.115797	5.915526
2457869.49082558	0.989877	0.002620	1.379246	151.605078	2457869.487361	296688.024218	567.686031	665.703334	5.980626
2457869.49221450	0.996975	0.002580	1.387220	152.675824	2457869.48875	295249.784475	567.554046	665.383451	5.636529
2457869.49360342	0.997838	0.002600	1.395330	152.364649	2457869.490139	295332.377832	567.763043	665.210106	5.704541
2457869.49500334	1.000008	0.002605	1.403646	152.429821	2457869.491539	293995.740203	567.96875	665.311521	5.646371
2457869.49639227	0.998919	0.002627	1.412033	150.789786	2457869.492928	295749.212872	567.647115	665.18453	5.856865
2457869.49779319	1.002606	0.002605	1.420635	151.861947	2457869.494329	293756.732987	565.424002	664.944741	5.683496
2457869.49918211	1.003916	0.002635	1.429311	151.743762	2457869.495718	295109.039074	566.836574	664.988094	5.872141
2457869.50058204	1.000392	0.002598	1.438208	155.085584	2457869.497118	293412.604125	565.494271	664.923492	5.630721
2457869.50337088	1.012035	0.002743	1.456389	151.370365	2457869.499907	296095.99442	565.985418	665.217306	6.259207
2457869.50197096	1.008285	0.002642	1.447184	153.642506	2457869.498507	293587.482194	565.715553	664.930397	5.900921
2457869.50475980	1.000686	0.002624	1.465675	152.256455	2457869.501296	293108.569878	565.414911	665.930394	5.839536
2457869.50616073	0.998821	0.002627	1.475201	152.225663	2457869.502697	293645.300055	564.802716	666.328489	5.894356
2457869.50754965	1.000390	0.002635	1.484811	154.441005	2457869.504086	292556.145396	564.153423	666.419601	5.926668
2457869.50894957	1.001625	0.002583	1.494669	151.40327	2457869.505486	293630.45421	563.736964	666.086926	5.551701
2457869.51033849	0.997028	0.002587	1.504615	153.448016	2457869.506875	291810.07391	563.809537	666.16521	5.633565
2457869.51173842	0.998924	0.002624	1.514819	153.122283	2457869.508275	291332.150718	563.962805	666.234902	5.815876
2457869.51312734	0.994077	0.002642	1.525116	153.634926	2457869.509664	291687.257422	564.10355	666.791095	5.908838
2457869.51452826	0.991259	0.002602	1.535681	153.817762	2457869.511065	291545.30833	564.105577	667.008796	5.781439
2457869.51592818	1.002882	0.002633	1.546431	152.441771	2457869.512465	290810.781213	563.386556	667.139005	5.781923
2457869.51731711	0.996422	0.002633	1.557282	151.705349	2457869.513854	291982.876505	563.479005	667.128191	5.979377
2457869.51871803	1.001403	0.002708	1.568416	153.136083	2457869.515255	290782.161367	563.427411	667.269801	6.278631
2457869.52010695	1.002830	0.002710	1.579654	151.40359	2457869.516644	290274.459717	563.296182	667.679892	6.333415
2457869.52150687	0.991812	0.002677	1.591187	153.364593	2457869.518044	289322.540692	563.84943	668.012868	6.266291
2457869.52289580	0.998645	0.002697	1.602830	153.930915	2457869.519433	288371.883561	563.082128	668.172455	6.209971
2457869.52429572	0.995468	0.002771	1.614781	155.793175	2457869.520833	287043.413605	563.438601	668.685128	6.57631
2457869.52568464	0.996284	0.002811	1.626846	155.689156	2457869.522222	284718.107224	563.510563	668.751483	6.860626
2457869.52708556	1.006172	0.002857	1.639231	155.034364	2457869.523623	284183.120351	564.011712	668.928568	6.941679
2457869.52847449	1.005355	0.002945	1.651738	155.935965	2457869.525012	279779.040598	564.167853	669.568388	7.277891
2457869.52987441	1.005886	0.003037	1.664578	157.285343	2457869.526412	279275.425012	564.333443	670.052101	7.653516
2457889.30292246	1.004108	0.004016	1.017512	10.79570	2457889.300671	281863.192227	582.973092	538.918084	10.7957
2457889.30432337	1.002833	0.003579	1.018522	9.743440	2457889.302072	279060.608824	582.305755	538.532023	9.74344
2457889.30572327	0.997512	0.003592	1.019578	9.798471	2457889.303472	283266.778156	582.171518	538.721217	9.798471
2457889.30711218	0.989886	0.003430	1.020671	9.424555	2457889.304861	288073.774318	581.50064	538.47099	9.424555
2457889.30851309	0.994817	0.003573	1.021819	9.425483	2457889.306262	286338.227713	580.784686	538.806815	9.425483
2457889.30990099	1.000634	0.003439	1.023004	9.447610	2457889.30765	285285.651643	580.416503	538.361786	9.44761
2457889.31130190	0.997195	0.003309	1.024245	8.965089	2457889.309051	286834.337293	580.040327	538.221217	8.965089
2457889.31270181	0.999597	0.003436	1.025533	9.340513	2457889.310451	285722.317375	579.552733	537.849675	9.340513
2457889.31409072	1.004211	0.003307	1.026858	9.040448	2457889.31184	285421.513212	578.83283	538.734076	9.040448
2457889.31549162	1.002849	0.003796	1.028240	9.940057	2457889.313241	281796.763512	578.973805	538.209773	9.940057
2457889.31688053	0.992327	0.003351	1.029659	8.929970	2457889.31463	280029.8122	577.722376	538.214277	8.92997
2457889.31828044	0.998859	0.003281	1.031137	8.584270	2457889.31603	283997.056492	577.808506	538.065146	8.58427
2457889.31966934	1.000875	0.003647	1.032651	9.601804	2457889.317419	274864.097088	576.902024	538.015016	9.601804
2457889.32106925	1.005898	0.003945	1.034226	10.041381	2457889.318819	265468.526987	576.560643	538.206462	10.041381
2457889.32245816	0.998818	0.003842	1.035836	9.910801	2457889.320208	277721.609842	576.167051	538.134763	9.910801
2457889.32385906	0.994282	0.004408	1.037509	11.136057	2457889.321609	271926.454157	575.800531	538.821621	11.136057
2457889.32525897	0.997742	0.004237	1.039232	11.049639	2457889.323009	277706.020748	575.592656	538.049905	11.049639
2457889.32664788	1.004310	0.004655	1.040989	11.428001	2457889.324398	274804.991608	574.520299	538.366619	11.428001
2457889.32804878	0.996210	0.004296	1.042812	10.98126	2457889.325799	277975.843702	574.59616	537.233606	10.98126
2457889.32943769	0.988830	0.005792	1.044669	13.003832	2457889.327188	269474.756461	573.490875	537.339864	13.003832
2457889.33083760	0.998245	0.005425	1.046592	12.476629	2457889.328588	269382.873553	573.920429	537.006334	12.476629
2457889.33362641	0.990819	0.004848	1.050577	12.005087	2457889.331377	261044.976563	573.770671	534.921738	12.005087
2457889.33501532	0.983541	0.004070	1.052638	10.646045	2457889.332766	269263.22249	574.052291	535.037515	10.646045
2457889.33641622	0.983805	0.003519	1.054768	9.454012	2457889.334167	273379.755152	573.673992	534.300421	9.454012
2457889.33780513	0.985643	0.003915	1.056933	10.477466	2457889.335556	268032.506562	574.232788	533.637631	10.477466
2457889.33920504	0.991424	0.003910	1.059170	10.223456	2457889.336956	262505.192474	573.005715	533.923368	10.223456
2457889.34059394	0.984719	0.004096	1.061441	11.137921	2457889.338345	272472.711922	573.593705	533.741791	11.137921
2457889.34199385	0.982631	0.003803	1.063785	10.091364	2457889.339745	271793.092235	574.081744	533.653492	10.091364
2457889.34338276	0.988894	0.003455	1.066164	9.349170	2457889.341134	273404.959241	573.918716	533.862794	9.34917
2457889.34478366	0.978723	0.003692	1.068618	10.024913	2457889.342535	271996.119811	573.498884	533.372371	10.024913
2457889.34617257	0.980984	0.004012	1.071106	10.777049	2457889.343924	267875.83368	573.458617	533.62595	10.777049
2457889.34757247	0.984400	0.003865	1.073671	10.397424	2457889.345324	267506.072387	573.792644	534.032844	10.397424
2457889.34896138	0.973686	0.004004	1.076272	10.404173	2457889.346713	269048.783908	573.399298	533.734683	10.404173
2457889.35036129	0.979611	0.003892	1.078950	10.382164	2457889.348113	264671.721313	572.541452	533.358603	10.382164
2457889.35176220	0.970808	0.004365	1.081687	11.092259	2457889.349514	264131.382983	572.588662	533.483425	11.092259
2457889.35316210	0.981696	0.003768	1.084482	9.882320	2457889.350914	262551.729951	572.310168	533.029254	9.88232
2457889.35455101	0.984418	0.003817	1.087313	10.09714	2457889.352303	267207.614983	571.69889	533.346349	10.09714
2457889.35595191	0.976030	0.003676	1.090226	9.842496	2457889.353704	270010.871597	570.953485	533.217167	9.842496
2457889.35735182	0.978661	0.003887	1.093200	10.158269	2457889.355104	267125.140592	570.520361	533.218238	10.158269
2457889.35874073	0.980224	0.003768	1.096209	9.789731	2457889.356493	268640.154614	571.28876	532.835571	9.789731
2457889.36014163	0.977659	0.003950	1.099304	9.916637	2457889.357894	260029.26903	570.970121	532.632343	9.916637
2457889.36152954	0.975807	0.003785	1.102435	9.687530	2457889.359282	269296.03869	570.714062	532.546626	9.68753
2457889.36293045	0.980892	0.004004	1.105655	10.505168	2457889.360683	269138.882158	570.589412	532.325404	10.505168
2457889.36431935	0.981640	0.004206	1.108911	10.846667	2457889.362072	263145.015846	569.657715	532.385364	10.846667
2457889.36571926	0.984515	0.003832	1.112258	10.055958	2457889.363472	269783.616069	568.932098	531.870463	10.055958
2457889.36712016	0.978642	0.003683	1.115670	9.635057	2457889.364873	272538.580883	569.690437	531.504948	9.635057
2457889.36850907	0.984481	0.003356	1.119118	8.957335	2457889.366262	281202.222866	569.602717	531.437153	8.957335
2457889.36990898	0.977803	0.003885	1.122661	10.729257	2457889.367662	277966.975391	569.454588	531.231131	10.729257
2457889.37130888	0.978400	0.003528	1.126272	9.501766	2457889.369062	276430.365126	569.218355	531.430624	9.501766
2457889.37269779	0.984201	0.004231	1.129920	10.615404	2457889.370451	258208.663691	567.764536	531.63714	10.615404
2457889.37408670	0.987511	0.004349	1.133635	10.999238	2457889.37184	263138.024107	567.565074	532.08221	10.999238
2457889.37548760	0.976481	0.004757	1.137451	11.410508	2457889.373241	255697.102573	567.291954	531.664346	11.410508
2457889.37688751	0.987461	0.003659	1.141337	9.706993	2457889.374641	272188.895775	566.813964	531.271175	9.706993
2457889.37827642	0.982534	0.004092	1.145262	10.798353	2457889.37603	273480.477582	566.0205	530.646931	10.798353
2457889.37967732	0.984874	0.003825	1.149291	9.925933	2457889.377431	265721.622058	565.853318	530.379444	9.925933
2457889.38106523	0.986311	0.003763	1.153359	9.516361	2457889.378819	259528.450987	565.053658	530.205936	9.516361
2457889.38246613	0.981392	0.004294	1.157534	10.956691	2457889.38022	263218.679259	565.473548	530.06602	10.956691
2457889.38385504	0.984683	0.004532	1.161750	11.117506	2457889.381609	253676.298767	564.748414	530.340192	11.117506
2457889.38525495	0.989364	0.004560	1.166076	11.228222	2457889.383009	253538.11504	564.67156	530.657714	11.228222
2457889.38664385	0.986684	0.004302	1.170443	10.692586	2457889.384398	254481.886151	564.330933	530.166695	10.692586
2457889.38804476	0.985563	0.004270	1.174923	10.430393	2457889.385799	251189.385146	563.839345	529.333285	10.430393
2457889.38943367	0.985676	0.004551	1.179445	11.195303	2457889.387188	254276.20923	563.571075	530.067849	11.195303
2457889.39083357	0.987717	0.004780	1.184084	11.459304	2457889.388588	245810.771171	562.50535	529.915386	11.459304
2457889.39222248	0.987366	0.004830	1.188765	10.636262	2457889.389977	233295.706062	562.848679	530.127675	10.636262
2457889.39362238	0.997958	0.005856	1.193568	11.747543	2457889.391377	214805.294811	562.525714	530.24841	11.747543
2457889.39501129	0.996961	0.005823	1.198413	11.566771	2457889.392766	212853.042542	562.150573	529.813923	11.566771
2457889.39641220	0.996583	0.005770	1.203383	11.049521	2457889.394167	207256.569186	561.967551	530.04255	11.049521
2457889.39920101	0.985855	0.006604	1.213539	12.15637	2457889.396956	204790.984092	561.796338	529.763935	12.15637
2457889.40058992	0.990409	0.006381	1.218726	12.000356	2457889.398345	204530.184954	561.709217	529.914086	12.000356
2457889.40198982	1.001117	0.006594	1.224046	12.201782	2457889.399745	205678.549364	562.00828	529.697414	12.201782
2457889.40337873	0.994492	0.005548	1.229412	10.953042	2457889.401134	214312.738344	561.565454	528.680092	10.953042
2457889.40477963	0.998179	0.005469	1.234915	11.363782	2457889.402535	220000.341961	562.031279	529.579634	11.363782
2457889.40616854	0.998155	0.005518	1.240465	11.598617	2457889.403924	226262.028048	561.212906	529.293428	11.598617
2457889.40756845	0.992544	0.005640	1.246157	11.572316	2457889.405324	218874.040224	561.14413	528.879002	11.572316
2457889.40895735	1.000928	0.006433	1.251897	11.618615	2457889.406713	206821.375076	560.486224	529.607461	11.618615
2457889.41035726	0.989904	0.005939	1.257782	11.407131	2457889.408113	208064.942719	559.856296	529.626756	11.407131
2457889.41174617	1.007967	0.006216	1.263718	11.77812	2457889.409502	207200.652338	559.554425	529.451096	11.77812
2457889.41314707	1.002613	0.006783	1.269804	12.24702	2457889.410903	201631.809888	559.695461	529.792495	12.24702
2457889.41453598	1.011114	0.007548	1.275942	12.148899	2457889.412292	181550.815264	559.468232	528.162629	12.148899
2457889.41593588	1.005488	0.007212	1.282235	10.619486	2457889.413692	169431.307214	558.480224	528.405595	10.619486
2457889.41732479	1.002308	0.005915	1.288581	11.063823	2457889.415081	205011.004513	558.517527	529.262728	11.063823
2457889.41872470	1.000967	0.005409	1.295088	11.39311	2457889.416481	229561.726111	557.862781	529.386069	11.39311
2457889.42012560	0.999073	0.004696	1.301704	10.434558	2457889.417882	238346.273323	557.355678	528.991929	10.434558
2457889.42151451	1.003107	0.005359	1.308377	11.167464	2457889.419271	223926.558172	557.03514	528.410953	11.167464
2457889.42291441	1.007437	0.005116	1.315218	10.752508	2457889.420671	230640.595037	556.988094	528.964977	10.752508
2457889.42430332	1.009224	0.005835	1.322117	12.059574	2457889.42206	232160.036239	556.634709	529.194644	12.059574
2457889.42570423	1.014624	0.006725	1.329190	13.040518	2457889.423461	228666.627801	556.187902	528.191979	13.040518
2457889.42709313	1.017160	0.006993	1.336323	13.005373	2457889.42485	222929.347581	555.223081	528.347507	13.005373
2457889.42849304	1.002354	0.006802	1.343637	12.741858	2457889.42625	217632.954311	555.683589	527.605146	12.741858
2457889.42988194	1.018198	0.006782	1.351013	13.895746	2457889.427639	238190.348093	554.878735	528.39319	13.895746
2457889.43128185	1.005130	0.006129	1.358575	13.697394	2457889.429039	252159.299704	554.843932	528.169111	13.697394
2457889.43267076	1.002921	0.005228	1.366202	11.917638	2457889.430428	257005.487818	554.927445	527.900559	11.917638
2457889.43407166	1.002843	0.005342	1.374022	12.22214	2457889.431829	253742.484154	553.687379	527.008229	12.22214
2457889.39780110	0.976332	0.006237	1.208396	10.907035	2457889.395556	194763.722912	562.337323	530.048273	10.907035
2457889.43546057	1.021241	0.004987	1.381908	12.322916	2457889.433218	260410.574711	554.181772	527.246288	12.322916
2457889.43686048	1.005657	0.004947	1.389995	12.232894	2457889.434618	262984.90041	553.837966	527.582667	12.232894
2457889.43824938	1.002465	0.006187	1.398152	13.064486	2457889.436007	246369.588569	553.248994	527.62608	13.064486
2457889.43964929	1.005025	0.006644	1.406515	14.283151	2457889.437407	247009.967675	553.429336	527.366736	14.283151
2457889.44103819	1.013878	0.005105	1.414951	12.483769	2457889.438796	261938.337151	553.340218	527.912117	12.483769
2457889.44243910	1.011933	0.005561	1.423603	13.130766	2457889.440197	255659.434671	552.804376	527.31618	13.130766
2458149.40984666	1.001949	0.006857	1.316507	561.697029	2458149.405637	152684.603965	567.977247	476.741113	6.740513
2458149.41123472	0.997379	0.006637	1.309699	555.261925	2458149.407025	154648.091688	568.636724	477.148762	6.517589
2458149.41263578	1.003968	0.007385	1.302949	545.856919	2458149.408426	152661.121355	568.483129	477.618802	7.162432
2458149.41402484	0.996292	0.007207	1.296365	546.152539	2458149.409815	152817.028163	568.613342	477.782955	7.015391
2458149.41542490	0.991724	0.006318	1.289836	545.390312	2458149.411215	154870.032117	568.487809	478.2759	6.293894
2458149.41681396	0.998307	0.006379	1.283468	538.687379	2458149.412604	155864.155706	568.447299	478.368837	6.0154
2458149.41821502	1.003403	0.006334	1.277154	534.00918	2458149.414005	154928.551608	568.284193	478.44968	6.264603
2458149.41960408	0.995225	0.005757	1.270995	528.97266	2458149.415394	156324.182862	568.570256	478.797608	5.864395
2458149.42100414	1.000843	0.005777	1.264888	527.153154	2458149.416794	154905.978449	567.404976	478.911194	5.924375
2458149.42239319	0.993857	0.005814	1.258932	525.56869	2458149.418183	156486.533737	567.663892	479.152851	5.885306
2458149.42379325	1.001489	0.005810	1.253027	521.640218	2458149.419583	154885.150438	567.956546	479.413843	5.872045
2458149.42518231	1.004808	0.006019	1.247267	515.188328	2458149.420972	154801.442532	567.039264	479.982496	6.093776
2458149.42658337	1.008804	0.006401	1.241556	505.62058	2458149.422373	154421.392608	567.165453	480.298795	6.518425
2458149.42798343	1.001336	0.006766	1.235941	506.306201	2458149.423773	154002.957025	566.91037	480.713792	6.771099
2458149.42937249	0.996672	0.006720	1.230466	508.209942	2458149.425162	155477.632656	566.396715	481.018461	6.809035
2458149.43077255	1.002741	0.006231	1.225037	502.996399	2458149.426562	155602.684778	566.29332	480.97384	6.460522
2458149.43216161	0.999125	0.005895	1.219743	499.391405	2458149.427951	156333.934955	565.408435	481.426743	6.093563
2458149.43356267	1.002421	0.006104	1.214495	501.361695	2458149.429352	155217.371098	565.467965	481.939785	6.276701
2458149.43495172	1.003708	0.006678	1.209378	493.380266	2458149.430741	154222.753968	566.035078	482.564528	6.982016
2458149.43635178	1.006201	0.006609	1.204305	491.760448	2458149.432141	154657.97338	566.106072	482.428626	6.683281
2458149.43774084	1.005971	0.005816	1.199359	488.130011	2458149.43353	155639.368083	565.455266	482.465337	6.134766
2458149.43914190	0.996190	0.006478	1.194457	482.746254	2458149.434931	156824.486679	565.290818	482.926367	6.69059
2458149.44052996	0.990792	0.006056	1.189678	479.378441	2458149.436319	156580.771067	565.200124	483.056878	6.515493
2458149.44193102	1.004280	0.005818	1.184942	475.564123	2458149.43772	157017.586633	563.852583	483.151966	6.306858
2458149.44332008	1.005153	0.005727	1.180325	474.816941	2458149.439109	156939.642272	563.36698	483.711229	6.225283
2458149.44470914	1.004987	0.005777	1.175788	472.34211	2458149.440498	156564.379661	562.522581	484.096453	6.126156
2458149.44610920	0.995175	0.005583	1.171292	468.689484	2458149.441898	157108.735439	562.01314	484.254743	6.057125
2458149.44749826	0.994245	0.005456	1.166910	462.789945	2458149.443287	157384.36425	561.617105	484.5244	5.824136
2458149.44889932	0.992899	0.005419	1.162568	461.035365	2458149.444688	156475.406668	561.154707	484.726368	6.029113
2458149.45028737	0.998005	0.005633	1.158338	460.313157	2458149.446076	157225.694121	560.644664	484.81605	6.069133
2458149.45168843	1.003708	0.005622	1.154147	454.162232	2458149.447477	156716.388661	560.198762	485.029755	6.284057
2458149.45308849	0.994140	0.005519	1.150031	452.940157	2458149.448877	157236.963431	559.887965	485.059242	5.94541
2458149.45447755	0.995129	0.005570	1.146021	452.362957	2458149.450266	156964.939799	559.494427	485.364622	6.158391
2458149.45587861	1.002445	0.005598	1.142050	449.885949	2458149.451667	157428.413389	559.646879	485.806521	5.954279
2458149.45726767	1.004090	0.005513	1.138182	449.099933	2458149.453056	157692.341961	559.881346	486.043542	5.977893
2458149.45866773	0.991366	0.005635	1.134352	445.75725	2458149.454456	157245.615185	559.216779	486.169251	6.276214
2458149.46005679	0.988337	0.005742	1.130623	441.44191	2458149.455845	159301.080604	559.119091	486.54962	6.346769
2458149.46145684	1.002154	0.006305	1.126931	438.388545	2458149.457245	156234.257244	558.956135	486.815206	6.967786
2458149.46284590	0.995013	0.005690	1.123338	439.731912	2458149.458634	156694.21971	558.877279	487.127449	6.516345
2458149.46424696	0.988835	0.005709	1.119781	436.252458	2458149.460035	158399.841417	558.849749	487.196933	6.355857
2458149.46563602	1.000286	0.005480	1.116320	431.435793	2458149.461424	157157.657401	558.94692	487.543784	6.217665
2458149.46703608	0.996456	0.005703	1.112895	431.347419	2458149.462824	157468.012042	557.97831	487.779307	6.399099
2458149.46843714	0.985869	0.005729	1.109535	432.746103	2458149.464225	158112.946194	557.635077	488.200136	6.329009
2458149.46982520	0.987925	0.005650	1.106267	431.823717	2458149.465613	158460.781812	558.122309	488.56375	6.153328
2458149.47122626	0.993265	0.005469	1.103034	427.808881	2458149.467014	158913.774979	557.40004	488.633899	6.19756
2458149.47261531	0.997255	0.005419	1.099891	427.863506	2458149.468403	158547.913509	557.81994	488.810703	6.050583
2458149.47401537	0.991030	0.005194	1.096783	428.430683	2458149.469803	159185.577264	557.355804	489.374319	5.642951
2458149.47540443	1.000240	0.005740	1.093762	426.777477	2458149.471192	157364.153639	557.171917	489.711839	6.296792
2458149.47680549	0.998953	0.005921	1.090777	428.182038	2458149.472593	157710.919273	557.152322	489.728057	6.543404
2458149.47820555	0.996504	0.005522	1.087852	427.217243	2458149.473993	157699.218659	555.966966	490.056756	6.056778
2458149.47959461	1.000657	0.005297	1.085010	424.191619	2458149.475382	158034.7949	555.33399	490.423317	6.031187
2458149.48099467	0.997218	0.005454	1.082203	423.519459	2458149.476782	158660.006771	554.773041	490.947522	6.098721
2458149.48238373	1.003671	0.005947	1.079477	427.716168	2458149.478171	157064.351013	554.602066	491.341562	6.596687
2458149.48378478	0.998907	0.006163	1.076786	432.316002	2458149.479572	155025.846966	554.148635	491.981711	6.651634
2458149.48518484	1.005389	0.006237	1.074153	432.82224	2458149.480972	156063.400234	553.890366	492.301921	6.664567
2458149.48657390	1.005378	0.006220	1.071598	430.281046	2458149.482361	156698.631224	554.199227	492.351896	6.658479
2458149.48797496	1.000945	0.005919	1.069077	431.049317	2458149.483762	156816.673315	553.268459	492.773287	6.499682
2458149.48936302	0.997733	0.005626	1.066633	435.674326	2458149.48515	155818.672407	553.102894	492.993412	6.107669
2458149.49076408	0.997534	0.005498	1.064223	433.361121	2458149.486551	155413.218241	553.205649	492.920092	6.093288
2458149.49215314	0.996240	0.005546	1.061887	432.749527	2458149.48794	155081.936288	552.341623	493.221201	5.927228
2458149.49355320	0.991829	0.005751	1.059586	431.947098	2458149.48934	155500.217716	552.306708	493.375429	6.199554
2458149.49494225	0.986148	0.005871	1.057358	433.166552	2458149.490729	155709.285379	551.355454	493.537864	6.351647
2458149.49634331	0.985140	0.005921	1.055164	430.234143	2458149.49213	156428.516514	550.758154	494.00852	6.596812
2458149.49774337	0.982925	0.005779	1.053023	426.555491	2458149.49353	156386.995045	550.806862	494.025899	6.439
2458149.49914443	0.978128	0.005908	1.050935	427.252869	2458149.494931	156644.933905	550.126625	494.038923	6.427638
2458149.50053249	0.970784	0.006316	1.048916	434.466019	2458149.496319	156320.128457	550.192017	494.258167	6.792781
2458149.50193355	0.988525	0.006244	1.046931	434.66256	2458149.49772	157231.981019	549.425242	494.286764	6.741104
2458149.50332260	0.967032	0.006104	1.045014	432.987762	2458149.499109	158405.861631	549.137914	494.486127	6.704822
2458149.50472266	0.985092	0.005888	1.043132	422.31133	2458149.500509	158150.159676	548.297552	494.720008	6.521056
2458149.50611172	0.976473	0.005823	1.041315	418.496835	2458149.501898	159306.650472	548.343723	494.417811	6.521648
2458149.50751278	0.972213	0.005596	1.039533	423.082902	2458149.503299	160520.835565	547.957015	494.587342	6.173948
2458149.50890184	0.980548	0.005515	1.037815	430.968548	2458149.504688	158092.927424	547.194787	494.777814	6.163575
2458149.51030190	0.966325	0.005107	1.036133	434.979614	2458149.506088	158611.653968	546.871252	494.968352	5.671197
2458149.51169095	0.972102	0.005354	1.034513	429.308033	2458149.507477	157532.822211	546.373717	494.94291	6.032711
2458149.51309101	0.971366	0.005454	1.032929	427.801293	2458149.508877	158681.322533	545.996885	495.3324	6.050583
2458149.51449207	0.974389	0.005467	1.031393	427.875242	2458149.510278	157373.639334	546.00024	495.575472	6.098778
2458149.51588113	0.970297	0.005543	1.029918	425.310364	2458149.511667	159987.590874	545.728589	495.725807	6.055838
2458149.51728119	0.975317	0.005572	1.028478	431.99236	2458149.513067	157335.233182	545.643749	495.977464	6.076526
2458149.51867025	0.984404	0.005461	1.027098	447.029463	2458149.514456	154521.026099	545.503405	496.353414	6.23101
2458149.52007031	0.976537	0.005506	1.025754	434.270636	2458149.515856	155935.347164	545.920743	496.353847	6.147432
2458149.52147136	0.977944	0.006069	1.024457	427.263296	2458149.517257	156682.929364	545.638125	496.274131	6.536045
2458149.52286042	0.977368	0.005474	1.023217	418.747963	2458149.518646	157571.479731	545.279354	496.342103	6.136646
2458149.52426048	0.970391	0.005666	1.022013	415.82873	2458149.520046	158237.388129	545.447343	496.549035	6.308971
2458149.52564954	0.979522	0.005840	1.020866	408.516282	2458149.521435	158706.996171	545.194343	496.545091	6.437955
2458149.52705060	0.970380	0.005430	1.019755	408.254716	2458149.522836	157917.157788	544.663221	496.812944	6.169806
2458149.52845066	0.977093	0.005539	1.018691	406.862561	2458149.524236	157618.18262	544.65249	496.938301	6.314394
2458149.52983971	0.974675	0.005720	1.017681	408.556075	2458149.525625	158107.542291	544.307899	496.986618	6.399473
2458149.53123977	0.979662	0.005554	1.016708	400.958043	2458149.527025	157813.644134	543.974066	497.111189	6.425665
2458149.53262883	0.981840	0.005602	1.015788	396.638052	2458149.528414	157148.379424	544.610571	496.96808	6.614783
2458149.53402989	0.984559	0.005482	1.014906	394.402435	2458149.529815	157595.438568	544.100497	497.356229	6.412475
2458149.53541895	0.978272	0.005535	1.014076	391.733168	2458149.531204	158585.920672	544.880846	497.631151	6.424178
2458149.53681900	0.983795	0.005589	1.013284	397.908764	2458149.532604	156865.135534	544.097347	497.148472	6.547554
2458149.53820806	0.980923	0.005223	1.012544	393.116143	2458149.533993	158291.527634	544.111655	497.486734	6.196423
2458149.53960912	0.969590	0.005325	1.011841	394.080133	2458149.535394	157711.459711	543.818013	497.256809	6.153689
2458149.54099718	0.975105	0.005500	1.011189	387.273088	2458149.536782	157568.146557	543.89037	497.515269	6.452415
2458149.54239824	0.988970	0.005415	1.010576	385.009829	2458149.538183	156321.573998	543.774432	497.483733	6.410745
2458149.54378729	0.986513	0.005452	1.010011	384.4549	2458149.539572	156647.757436	543.610517	497.488626	6.397224
2458149.54518735	0.983307	0.005306	1.009487	382.030514	2458149.540972	157399.680852	543.69727	497.824005	6.118177
2458149.54658841	0.992451	0.005277	1.009006	384.54182	2458149.542373	155690.052908	543.382106	497.567229	6.065545
2458149.54797747	0.981083	0.005323	1.008574	380.750858	2458149.543762	157058.614857	543.287867	497.544908	6.169929
2458149.54937753	0.980764	0.005330	1.008182	380.978745	2458149.545162	157923.978139	543.569005	497.47489	6.07636
2458149.55076659	0.979727	0.005260	1.007836	382.290464	2458149.546551	156971.78022	543.578646	497.253573	6.138721
2458149.55216664	0.995118	0.005218	1.007532	376.614006	2458149.547951	156120.695952	543.22301	497.367428	6.079441
2458149.55355570	0.990834	0.005306	1.007273	374.657398	2458149.54934	156769.610896	543.084283	497.452841	6.120796
2458149.55495676	0.989060	0.005260	1.007056	372.869267	2458149.550741	156923.468834	543.049203	497.684471	6.090942
2458149.55635682	0.991617	0.005397	1.006883	371.474305	2458149.552141	157308.098038	542.934621	497.898482	6.209566
2458149.55774588	0.979756	0.005578	1.006755	372.288016	2458149.55353	158871.678963	543.108642	497.796316	6.548685
2458149.55914693	0.988147	0.005502	1.006669	366.476839	2458149.554931	157823.39849	543.463072	498.296455	6.482833
2458149.56053499	0.992940	0.005223	1.006627	367.457301	2458149.556319	155716.460292	543.354508	498.639009	6.359259
2458149.56192405	0.995873	0.005282	1.006629	367.135875	2458149.557708	156830.401111	541.33362	498.288711	6.259951
2458149.56332511	0.988130	0.005565	1.006674	368.730362	2458149.559109	157540.655807	539.210137	498.306908	6.462475
2458149.56471417	0.984241	0.005539	1.006762	371.349293	2458149.560498	158121.182057	536.813288	498.377925	6.311085
2458149.56611422	0.995810	0.005399	1.006894	368.533314	2458149.561898	156912.901176	535.041644	498.570354	6.380722
